Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,"[2010,2015)",New Delhi,3,"[25,29)",Male,No,"[0,5)",0
Bachelors,2012,Bangalore,3,28,Female,No,"[0,5)",0
Bachelors,2013,Bangalore,3,"[20,30)",Male,Yes,Any,1
Bachelors,Any,New Delhi,2,Any,Female,No,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,3,"[35,39)",Male,No,"[0,5)",0
Bachelors,2015,Bangalore,3,"[35,39)",Male,No,5,0
Bachelors,2013,Pune,3,"[25,29)",Male,No,"[0,5)",0
Bachelors,2013,Any,3,"[25,29)",Female,No,5,0
Bachelors,2014,Pune,3,26,Male,No,4,1
Bachelors,"[2010,2015)",Bangalore,3,26,Male,No,4,0
Post-grad,"[2015,2020)",Pune,2,Any,Female,No,"[0,5)",1
Masters,2017,New Delhi,Any,40,Any,No,"[0,5)",1
Bachelors,"[2010,2015)",Bangalore,Any,Any,Male,No,Any,0
Masters,2017,Pune,Any,"[30,40)",Male,No,"[0,5)",0
Bachelors,"[2015,2020)",Pune,3,28,Male,No,"[0,5)",0
Masters,"[2015,2020)",New Delhi,3,"[20,30)",Male,No,"[0,5)",1
Bachelors,"[2015,2020)",Bangalore,3,"[30,34)",Male,Any,5,0
Bachelors,2014,Bangalore,3,24,Male,No,2,0
Masters,2017,Bangalore,3,Any,Female,No,"[0,5)",1
Any,Any,Bangalore,3,"[25,29)",Male,No,"[0,5)",1
Masters,2017,Bangalore,3,Any,Female,No,"[0,5)",1
Masters,"[2015,2020)",New Delhi,3,"[20,30)",Female,Any,2,1
Masters,"[2015,2020)",Bangalore,3,"[25,29)",Male,No,"[0,5)",1
Bachelors,"[2015,2020)",Bangalore,3,"[30,40)",Male,No,"[0,5)",0
Bachelors,2015,Pune,2,"[20,30)",Female,No,2,1
Masters,Any,Any,Any,Any,Female,No,Any,1
Bachelors,"[2015,2020)",Any,3,Any,Any,No,5,0
Bachelors,"[2010,2015)",Bangalore,Any,Any,Male,No,Any,1
Bachelors,2012,Bangalore,3,26,Female,No,4,0
Bachelors,"[2010,2015)",Pune,Any,"[20,30)",Female,No,"[0,5)",1
Bachelors,2016,Pune,3,Any,Male,No,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,Any,Any,Any,Yes,"[0,5)",1
Bachelors,"[2010,2015)",Bangalore,1,Any,Female,No,Any,0
Any,2017,New Delhi,2,"[25,29)",Female,No,"[0,5)",1
Bachelors,2015,Bangalore,3,"[25,29)",Male,No,4,0
Bachelors,2015,Any,3,"[30,40)",Male,No,4,0
Masters,Any,Any,Any,Any,Female,No,Any,0
Bachelors,"[2015,2020)",Pune,2,27,Female,Any,5,1
Bachelors,Any,Any,Any,Any,Male,Yes,"[0,5)",0
Masters,"[2015,2020)",New Delhi,Any,"[25,29)",Male,Yes,Any,1
Bachelors,2013,Bangalore,Any,"[35,39)",Female,No,"[0,5)",0
Any,2017,Any,Any,"[20,30)",Male,Any,Any,1
Bachelors,"[2015,2020)",Pune,2,"[20,30)",Female,No,"[0,5)",1
Bachelors,2015,Bangalore,3,25,Male,No,3,0
Bachelors,Any,Any,Any,Any,Male,Yes,"[0,5)",0
Any,Any,New Delhi,3,40,Male,No,"[0,5)",1
Masters,2017,Any,Any,Any,Male,No,4,0
Bachelors,"[2010,2015)",Bangalore,3,"[25,29)",Female,No,"[0,5)",0
Masters,"[2015,2020)",New Delhi,3,"[20,30)",Male,No,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,Any,26,Female,No,4,0
Any,Any,New Delhi,3,40,Male,No,"[0,5)",0
Bachelors,"[2015,2020)",Any,3,Any,Any,No,5,1
Any,"[2010,2015)",Any,1,"[30,40)",Female,Any,"[0,5)",1
Bachelors,2014,Pune,3,26,Male,No,4,0
Bachelors,2014,Bangalore,3,"[35,39)",Male,No,5,0
Bachelors,2015,Bangalore,3,"[25,29)",Male,No,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,3,"[25,29)",Female,No,3,1
Bachelors,"[2015,2020)",New Delhi,3,"[25,29)",Female,No,3,0
Bachelors,2016,Pune,3,Any,Male,No,"[0,5)",0
Any,2017,Any,Any,"[20,30)",Male,Any,Any,1
Bachelors,"[2015,2020)",Bangalore,3,"[30,40)",Male,Yes,"[0,5)",0
Bachelors,"[2015,2020)",Pune,Any,"[30,40)",Female,No,"[0,5)",1
Masters,2015,Bangalore,3,"[30,40)",Any,No,"[0,5)",1
Bachelors,2012,Bangalore,3,26,Female,No,4,0
Bachelors,Any,Any,Any,Any,Male,Yes,"[0,5)",1
Bachelors,"[2015,2020)",Bangalore,3,"[25,29)",Male,No,3,0
Any,Any,Bangalore,3,"[25,29)",Male,No,"[0,5)",0
Bachelors,"[2015,2020)",Pune,3,"[25,29)",Female,No,"[0,5)",1
Bachelors,2013,Any,3,"[25,29)",Female,No,5,0
Bachelors,2016,Bangalore,3,"[20,30)",Male,No,2,0
Masters,Any,Any,Any,Any,Female,No,Any,1
Bachelors,"[2015,2020)",Pune,2,"[30,40)",Male,No,"[0,5)",1
Bachelors,"[2010,2015)",Bangalore,3,"[30,34)",Female,No,"[0,5)",0
Bachelors,Any,New Delhi,2,Any,Female,No,"[0,5)",1
Masters,"[2015,2020)",New Delhi,Any,"[25,29)",Male,Yes,Any,1
Bachelors,Any,Any,3,Any,Female,No,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,"[2010,2015)",Any,1,"[30,40)",Female,Any,"[0,5)",0
Masters,Any,New Delhi,3,"[35,39)",Male,No,2,0
Bachelors,2017,Any,3,"[30,40)",Female,No,Any,1
Bachelors,Any,New Delhi,3,"[30,40)",Female,No,"[0,5)",0
Bachelors,"[2010,2015)",Bangalore,3,"[20,30)",Female,Any,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,Any,Any,Any,Yes,"[0,5)",0
Bachelors,2015,Bangalore,3,"[25,29)",Male,No,"[0,5)",1
Bachelors,Any,New Delhi,3,27,Female,Any,5,0
Bachelors,"[2015,2020)",Bangalore,3,"[30,34)",Male,Any,5,1
Bachelors,2014,Bangalore,3,"[35,39)",Male,No,5,0
Bachelors,"[2010,2015)",Pune,Any,"[30,40)",Female,No,"[0,5)",1
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,New Delhi,3,"[20,30)",Female,No,"[0,5)",0
Masters,Any,New Delhi,3,"[35,39)",Male,No,2,1
Any,"[2015,2020)",Any,3,Any,Any,No,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,3,"[25,29)",Male,No,3,0
Bachelors,2017,Pune,2,"[20,30)",Male,No,"[0,5)",1
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,"[2015,2020)",Bangalore,3,"[25,29)",Male,Yes,"[0,5)",1
Bachelors,2014,Any,3,"[30,40)",Male,No,"[5,10)",0
Bachelors,"[2010,2015)",Pune,3,"[20,30)",Male,No,"[0,5)",0
Bachelors,"[2010,2015)",Bangalore,3,"[20,30)",Female,Any,"[0,5)",0
Bachelors,"[2015,2020)",Bangalore,3,"[35,39)",Female,No,"[0,5)",0
Bachelors,"[2015,2020)",New Delhi,3,"[25,29)",Male,No,"[0,5)",0
Masters,2017,New Delhi,Any,40,Any,No,"[0,5)",0
Bachelors,"[2015,2020)",Pune,2,27,Female,Any,5,1
Any,2017,Any,Any,"[20,30)",Male,Any,Any,0
Any,2017,Any,3,"[25,29)",Male,No,5,0
Bachelors,"[2015,2020)",Bangalore,3,"[25,29)",Female,No,3,0
Bachelors,2015,Pune,2,"[25,29)",Female,Yes,"[0,5)",1
Bachelors,2014,Bangalore,3,28,Male,No,"[0,5)",0
PHD,"[2015,2020)",New Delhi,3,Any,Female,No,"[0,5)",1
Bachelors,"[2010,2015)",New Delhi,3,"[30,40)",Male,No,"[0,5)",1
Any,"[2015,2020)",Any,3,Any,Any,No,"[0,5)",1
Masters,"[2010,2015)",New Delhi,Any,Any,Male,Any,2,1
Bachelors,2012,Bangalore,3,"[25,29)",Male,No,5,0
Bachelors,Any,New Delhi,3,"[20,30)",Female,No,"[0,5)",0
