age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
"[0,50)",Any,Any,Any,White-collar,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Married-civ-spouse,Any,In-family,Any,United-States,>50K
Any,Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,United-States,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,<=50K
Any,Any,Without-Post-Secondary,Married-civ-spouse,Any,Husband,Male,America,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
"[0,50)",Any,Any,Any,White-collar,In-family,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,>50K
Any,Any,Any,Married-civ-spouse,Any,Any,Male,United-States,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,<=50K
Any,Any,Any,Married,Any,Any,Any,Any,>50K
Any,Any,Any,Married-civ-spouse,Any,In-family,Any,United-States,>50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,<=50K
"[0,50)",Any,Post-secondary,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Married,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Married,Any,Any,Female,United-States,<=50K
"[0,50)",Any,Any,Any,White-collar,In-family,Any,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,In-family,Any,United-States,>50K
Any,Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,Any,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,>50K
"[0,50)",Any,Any,Any,White-collar,In-family,Any,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,<=50K
"[0,50)",Any,Any,Any,White-collar,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Married,White-collar,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,>50K
Any,Any,Any,Married-civ-spouse,Any,In-family,Any,United-States,<=50K
"[0,50)",Any,Any,Any,White-collar,In-family,Any,United-States,<=50K
Any,Any,Without-Post-Secondary,Any,Any,Any,Male,Any,<=50K
Any,Any,Any,Married,Blue-collar,Any,Male,United-States,<=50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
"[0,50)",Any,Secondary,Never-married,Blue-collar,Any,Male,United-States,<=50K
"[0,50)",Any,Any,Married-civ-spouse,White-collar,Husband,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,>50K
"[0,50)",Any,Any,Any,White-collar,Any,Any,United-States,<=50K
"[0,50)",Any,Post-secondary,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,Any,Male,United-States,>50K
Any,Any,Any,Married,Any,Any,Male,Any,<=50K
Any,Any,Without-Post-Secondary,Any,Any,Any,Male,Any,>50K
Any,Any,Without-Post-Secondary,Married,Any,Any,Male,Any,<=50K
Any,Any,Any,Any,Any,Any,Female,United-States,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,<=50K
"[0,50)",Any,Any,Any,White-collar,In-family,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,America,<=50K
"[0,50)",Private,Any,Any,Any,Any,Female,United-States,<=50K
Any,Any,Without-Post-Secondary,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
"[0,50)",Any,Any,Married-civ-spouse,White-collar,Husband,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Female,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,<=50K
Any,Any,Any,Married-civ-spouse,Any,Any,Male,United-States,<=50K
Any,Any,Without-Post-Secondary,Married-civ-spouse,Any,Husband,Male,America,<=50K
"[0,50)",Any,Any,Any,White-collar,Any,Any,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,>50K
"[0,50)",Private,Any,Any,Any,Any,Female,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Male,United-States,<=50K
"[0,50)",Any,Any,Any,White-collar,In-family,Any,United-States,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,>50K
Any,Any,Any,Any,Any,Any,Any,America,<=50K
"[0,50)",Private,Any,Any,Any,Any,Female,United-States,<=50K
Any,Any,Any,Married,Any,Any,Male,Any,>50K
Any,Any,Any,Any,Any,Any,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,>50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
Any,Any,Any,Any,Any,Any,Male,Any,<=50K
Any,Any,Without-Post-Secondary,Any,Any,Any,Male,Any,<=50K
Any,Any,Any,Married-civ-spouse,Any,Husband,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Any,Any,>50K
