age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
Any,Any,Post-secondary,Married,Any,Any,Any,United-States,<=50K
"[0,50)",Any,Post-secondary,Never-married,White-collar,Any,Any,United-States,<=50K
Any,Any,University,Married,Any,Any,Any,Any,<=50K
Any,Any,Any,Married,Blue-collar,In-family,Any,Any,>50K
Any,Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Any,Married,Any,In-family,Any,United-States,<=50K
Any,Private,Any,Married,Any,Any,Male,United-States,<=50K
Any,Private,Any,Any,White-collar,In-family,Any,United-States,>50K
"[0,50)",Private,Any,Any,Any,Any,Any,America,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,<=50K
"[0,50)",Private,HS-grad,Any,Any,In-family,Any,America,<=50K
Any,Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Any,Any,Any,Any,Male,United-States,>50K
"[0,50)",Any,Any,Any,Any,In-family,Any,United-States,<=50K
Any,Any,Post-secondary,Any,Any,Any,Any,United-States,<=50K
Any,Any,Post-secondary,Married,White-collar,Any,Female,United-States,>50K
"[0,50)",Private,Any,Any,Any,In-family,Any,United-States,>50K
"[0,50)",Any,Any,Any,Any,Any,Male,United-States,>50K
Any,Any,Any,Any,Any,In-family,Any,United-States,<=50K
Any,Private,Any,Married,Any,Any,Any,United-States,<=50K
Any,Any,Any,Any,White-collar,Any,Any,United-States,<=50K
Any,Any,Any,Married,Any,Any,Any,United-States,<=50K
Any,Any,Without-Post-Secondary,Any,Any,Any,Any,United-States,<=50K
"[0,50)",Private,Post-secondary,Married,Any,Any,Female,United-States,<=50K
"[0,50)",Any,Any,Married-civ-spouse,Any,In-family,Any,United-States,<=50K
Any,Private,Any,Married,Any,Any,Male,United-States,>50K
"[0,50)",Private,Any,Any,Any,Own-child,Any,Any,<=50K
Any,Any,University,Married,Any,Any,Any,Any,>50K
Any,Any,Any,Married,Any,Any,Any,America,<=50K
"[0,50)",Private,Any,Any,Any,Any,Male,Any,>50K
Any,Private,Any,Married,Any,Any,Any,United-States,<=50K
Any,Any,Post-secondary,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Any,Without-Post-Secondary,Married,Any,Any,Any,United-States,<=50K
"[0,50)",Private,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Any,Any,Any,In-family,Male,United-States,>50K
"[0,50)",Any,Any,Married,Any,Any,Male,United-States,<=50K
"[0,50)",Private,Any,Any,Any,Any,Any,America,<=50K
Any,Any,Any,Any,Any,Any,Male,United-States,>50K
"[0,50)",Private,Any,Married,Craft-repair,Any,Male,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Any,Any,Any,Any,Male,United-States,<=50K
Any,Any,Any,Married,Any,Any,Any,America,<=50K
Any,Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Any,Any,Any,In-family,Male,United-States,<=50K
"[0,50)",Private,Post-secondary,Any,Any,Any,Any,United-States,>50K
"[0,50)",Private,Any,Any,Any,Any,Any,America,<=50K
Any,Any,Any,Married,Any,Any,Any,America,<=50K
"[0,50)",Private,Any,Never-married,Any,Any,Any,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Male,United-States,<=50K
"[0,50)",Any,Any,Married,Any,Any,Any,United-States,>50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Married,Any,Any,Any,America,>50K
Any,Any,Any,Married,Any,Any,Male,United-States,<=50K
Any,Any,HS-grad,Any,Any,Any,Male,United-States,>50K
"[0,50)",Private,Any,Any,Any,Own-child,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,America,<=50K
"[0,50)",Any,Any,Married,Any,In-family,Male,America,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
"[0,50)",Private,Any,Any,Any,Any,Any,America,<=50K
"[0,50)",Any,Any,Never-married,Blue-collar,Any,Any,United-States,<=50K
"[25,29)",Private,Without-Post-Secondary,Never-married,Any,Any,Any,Any,<=50K
Any,Any,Any,Any,Any,Any,Any,America,<=50K
"[0,50)",Private,Without-Post-Secondary,Never-married,Any,Any,Any,United-States,<=50K
"[0,50)",Private,Any,Any,Any,In-family,Any,United-States,<=50K
"[0,50)",Private,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,America,<=50K
"[0,50)",Private,Any,Married,Any,Any,Any,America,>50K
Any,Any,Any,Any,Any,Any,Any,United-States,<=50K
"[0,50)",Private,Any,Married,Any,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,In-family,Any,United-States,<=50K
"[0,50)",Any,Any,Any,White-collar,Any,Any,America,<=50K
Any,Any,Any,Married-civ-spouse,Any,In-family,Any,United-States,<=50K
Any,Any,Any,Married,Any,Any,Any,America,<=50K
"[0,50)",Private,Any,Any,Any,Any,Any,United-States,<=50K
Any,Any,Any,Any,Any,Any,Any,Any,>50K
Any,Private,Any,Any,Any,Any,Any,United-States,<=50K
"[0,50)",Any,Any,Any,White-collar,Any,Any,United-States,<=50K
Any,Private,Any,Married,Any,In-family,Any,United-States,<=50K
Any,Private,HS-grad,Any,White-collar,Any,Any,United-States,<=50K
Any,Private,Secondary,Married,Any,Any,Any,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,North-America,>50K
Any,Private,Any,Married,Any,Any,Any,America,<=50K
"[0,50)",Any,Any,Any,Any,Any,Any,United-States,<=50K
Any,Private,Post-secondary,Any,Any,Any,Any,United-States,>50K
Any,Any,HS-grad,Married,Any,In-family,Male,United-States,>50K
Any,Any,Any,Any,Any,Any,Any,America,<=50K
Any,Any,Without-Post-Secondary,Married,Blue-collar,In-family,Any,Any,>50K
"[0,50)",Any,Any,Any,Any,In-family,Any,United-States,<=50K
"[0,50)",Any,Any,Any,Any,Any,Male,United-States,<=50K
"[0,50)",Private,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,America,<=50K
Any,Any,HS-grad,Any,Any,Any,Male,United-States,>50K
"[0,50)",Private,Any,Never-married,Any,Any,Any,United-States,>50K
