age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Prof-specialty,Any,Male,Any,>50K
"[0,50)",Any,Some-college,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Exec-managerial,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,White-collar,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Any,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Exec-managerial,Any,Male,Any,>50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Any,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[50,100)",Any,Without-Post-Secondary,Any,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Blue-collar,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Blue-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Exec-managerial,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Sales,Any,Male,Any,<=50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Other,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Male,Any,<=50K
"[0,50)",Any,Assoc,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Any,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Any,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Prof-specialty,Any,Male,Any,>50K
"[0,50)",Any,Some-college,Never-married,White-collar,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Sales,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Any,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Prof-specialty,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Any,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Male,Any,>50K
"[50,100)",Any,Without-Post-Secondary,Any,Other,Any,Male,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,White-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Some-college,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Other,Any,Male,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Any,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Other,Any,Male,Any,<=50K
"[0,50)",Any,Some-college,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Any,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Any,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Any,Any,Female,Any,<=50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[0,50)",Any,Assoc,Never-married,White-collar,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[0,50)",Any,Some-college,Never-married,White-collar,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Exec-managerial,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Any,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Partner-present,Any,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,White-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[50,100)",Any,Without-Post-Secondary,Any,Blue-collar,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Other,Any,Female,Any,<=50K
"[0,50)",Any,Assoc,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-present,Exec-managerial,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-absent,Any,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Other,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
"[50,100)",Any,Without-Post-Secondary,Any,White-collar,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,White-collar,Any,Female,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Other,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Partner-absent,Any,Any,Male,Any,>50K
"[50,100)",Any,Without-Post-Secondary,Any,Any,Any,Female,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Female,Any,<=50K
"[50,100)",Any,Post-secondary,Any,Any,Any,Male,Any,>50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,Blue-collar,Any,Male,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,White-collar,Any,Male,Any,<=50K
"[50,100)",Any,Without-Post-Secondary,Any,Any,Any,Female,Any,>50K
"[0,50)",Any,Post-secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Post-secondary,Never-married,Other,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Never-married,Blue-collar,Any,Male,Any,<=50K
"[0,50)",Any,Without-Post-Secondary,Partner-present,White-collar,Any,Male,Any,>50K
"[0,50)",Any,University,Never-married,White-collar,Any,Female,Any,>50K
